time,elec_MA_seg1,elec_MA_seg2,elec_MA_seg3,elec_MA_seg4,elec_CT_seg1,elec_CT_seg2,elec_CT_seg3,elec_CT_seg4,elec_ME_seg1,elec_ME_seg2,elec_ME_seg3,elec_ME_seg4
6140,8.538095055580935e-7,1.913948872706397e-6,6.371233319703878e-6,2.3793498620675985e-5,1.103177662285713e-6,3.114994827257085e-6,6.725677160994216e-6,2.041779941922872e-5,1.4185166894576554e-6,2.879562903910853e-6,1.0382469520321699e-5,1.7662052982372875e-5
6141,8.731695723687253e-7,1.98185388501624e-6,6.426964415081499e-6,2.3934444634239873e-5,1.1250377440787056e-6,3.1659387942790706e-6,6.762161323747182e-6,2.064487365873071e-5,1.4442434105949394e-6,2.8654676362770038e-6,1.0589978823734988e-5,1.7535293773055054e-5
6142,8.997604523617959e-7,2.1132040262868883e-6,6.403950219145585e-6,2.394530703801978e-5,1.1515094027910796e-6,3.2089672281736682e-6,7.063565015175716e-6,2.0470224202438182e-5,1.4749559831759647e-6,2.904199411898634e-6,1.0588454775858993e-5,1.702296912502601e-5
6143,9.535669319017857e-7,2.2865742238122348e-6,6.295762636802884e-6,2.408966529316241e-5,1.1927891289092496e-6,3.1949326212802626e-6,7.837966020417477e-6,2.0085785700790695e-5,1.502074640165929e-6,3.076022094266181e-6,1.0404672240281498e-5,1.6332006084334732e-5
6144,9.96577966932185e-7,2.4558165337615847e-6,6.163416600850752e-6,2.4076109271621568e-5,1.2523291851593728e-6,3.179317990625362e-6,8.63782936507271e-6,1.9891063747829996e-5,1.5573821995145954e-6,3.428502868094825e-6,1.0437924952683771e-5,1.5859824276685846e-5
6145,1.041000583212685e-6,2.588846675711355e-6,6.072977391960373e-6,2.4123231173542066e-5,1.2842039827825222e-6,3.1157095225001396e-6,9.225488208571947e-6,1.936804122678748e-5,1.5725824190168403e-6,3.7906949369070243e-6,1.0060025061933506e-5,1.534221240606829e-5
6146,1.0539836523658155e-6,2.6599516933336873e-6,5.972302432664198e-6,2.406167883415642e-5,1.3174120618852637e-6,3.091308216920127e-6,9.600235762263329e-6,1.922817196513746e-5,1.6006097168046833e-6,3.967081178511708e-6,9.952773711965372e-6,1.5142665055862488e-5
6147,1.072468245003883e-6,2.7037142021571527e-6,5.947070396416896e-6,2.407951807709088e-5,1.3220269574299462e-6,3.057073617352735e-6,9.729748357220434e-6,1.8965415985301742e-5,1.5857288373817756e-6,4.08257670530539e-6,9.65834764896114e-6,1.4893682265295092e-5
6148,1.0824076752253379e-6,2.7438150847642706e-6,5.935580263769812e-6,2.4168063127631455e-5,1.3368744612769076e-6,3.049186987006851e-6,9.87088308113722e-6,1.9013297947374298e-5,1.5943527322110942e-6,4.119910391279063e-6,9.62266916979955e-6,1.4846690846817895e-5
6149,1.0547583327463212e-6,2.6770105364836262e-6,5.918837820244561e-6,2.404308017932386e-5,1.3112316410964336e-6,3.063743906985706e-6,9.633912472777266e-6,1.8906760349063156e-5,1.5621689807594474e-6,4.074036241592604e-6,9.433702210428032e-6,1.4750166012597174e-5
6150,1.0424714468794615e-6,2.568866921860353e-6,6.0980804538940715e-6,2.435083883193724e-5,1.2789985278166977e-6,3.1327485083526726e-6,9.138420363923054e-6,1.9375912207357404e-5,1.5399106879372726e-6,3.878165205153789e-6,9.5591444268625e-6,1.5183655913036042e-5
6151,1.0000791466755464e-6,2.3218599597366805e-6,6.198917944596177e-6,2.3903674453272743e-5,1.2164542508513464e-6,3.155567718798209e-6,8.196565718898241e-6,1.9442938964458355e-5,1.5082113594068808e-6,3.512621701144077e-6,9.710644286272515e-6,1.5809216530361387e-5
6152,9.976742129297915e-7,2.293785984309148e-6,6.43707258708356e-6,2.4446316534681264e-5,1.2080713228402102e-6,3.215381939903179e-6,7.70345922343762e-6,2.0269099189183117e-5,1.4648511204860195e-6,3.325220967220433e-6,9.479667649701189e-6,1.6051158732803437e-5
6153,9.745237755496821e-7,2.2865697351273436e-6,6.660003698148072e-6,2.476297466299289e-5,1.2043578213011234e-6,3.266963898780232e-6,7.229602211091818e-6,2.0771865534381863e-5,1.4537814968775864e-6,3.1645797536931786e-6,9.49422357742273e-6,1.6375750988022913e-5
6154,9.744953085736987e-7,2.2986230148266255e-6,7.020213966471523e-6,2.508975689724878e-5,1.1926493365561015e-6,3.3100829188823203e-6,6.730063059305724e-6,2.117690400775722e-5,1.4176557838642821e-6,3.133542714504301e-6,9.249303291134778e-6,1.6442461847597607e-5
6155,9.496004195709018e-7,2.250926946815032e-6,7.245305029900049e-6,2.5113263726198657e-5,1.194132654323817e-6,3.3572977595855412e-6,6.235325342090808e-6,2.166141715038818e-5,1.4111630176804168e-6,3.0743844656799053e-6,9.3284323567631e-6,1.6785929334876597e-5
6156,9.476324107822568e-7,2.2131980873715923e-6,7.361611342917637e-6,2.5108027958594415e-5,1.1699902353278264e-6,3.349350154732581e-6,5.895725034482795e-6,2.1703370703409662e-5,1.384665975799235e-6,3.0759360019503342e-6,9.23853443097288e-6,1.683726996503275e-5
6157,9.522074115928172e-7,2.2017259232965087e-6,7.484258030222622e-6,2.515099452005098e-5,1.1768409939318979e-6,3.3801652408547324e-6,5.655192700765039e-6,2.2038853262044114e-5,1.391568045122316e-6,3.0526391428551345e-6,9.505793103527757e-6,1.719834412500622e-5
6158,9.319647075330808e-7,2.1363472811598924e-6,7.41338438538163e-6,2.4932483554364828e-5,1.1607783968366495e-6,3.3466959706427664e-6,5.680551263983265e-6,2.202252623988935e-5,1.3769164378205233e-6,3.0359318127682638e-6,9.566616524308956e-6,1.7335229580595666e-5
6159,9.392447173070219e-7,2.1306015750817263e-6,7.4123249010077255e-6,2.4929991637403215e-5,1.1661473374121718e-6,3.355071086513171e-6,5.624171965243759e-6,2.2184271931346787e-5,1.38282472645922e-6,3.027263385293074e-6,9.694828737141102e-6,1.7512567586634394e-5
6160,9.186681429023533e-7,2.0673123763922712e-6,7.0767553388237905e-6,2.4614011094625884e-5,1.1447193807745346e-6,3.295216550927103e-6,5.889791733429806e-6,2.18771836517614e-5,1.3883207283403138e-6,3.0240631913955694e-6,9.762095252551414e-6,1.7592507982742493e-5
6161,9.170919570634128e-7,2.037628898736676e-6,6.796514567422014e-6,2.4413322668362347e-5,1.141344834393703e-6,3.252948778224863e-6,6.181947621339046e-6,2.164299386614119e-5,1.3778123302849025e-6,3.0260585892985407e-6,9.689556510775063e-6,1.7509434517367333e-5
6162,8.870081760739529e-7,1.977025129449683e-6,6.4202961710923486e-6,2.3926083223524346e-5,1.1348788951433958e-6,3.1662722403147907e-6,6.744967197256663e-6,2.092162364908192e-5,1.4063168971820788e-6,2.95089249351426e-6,1.005941510244303e-5,1.7525445807939615e-5
6163,8.788845720316748e-7,2.001286507115312e-6,6.4068641578721965e-6,2.393342739472337e-5,1.1243812580905588e-6,3.149507713788505e-6,6.8840556280755395e-6,2.0452552153998115e-5,1.4183557427415981e-6,2.9240700548262917e-6,1.0208936383705185e-5,1.7355281354615125e-5
6164,8.62226893571198e-7,1.967740598828776e-6,6.432127963843437e-6,2.3883192405209422e-5,1.1308251826315506e-6,3.1756838127111838e-6,6.762527424587762e-6,2.0763203864987487e-5,1.440120868362602e-6,2.868846446517242e-6,1.0561664620080865e-5,1.7547388606308004e-5
6165,8.817033234144005e-7,2.0384038877531453e-6,6.4639750096204505e-6,2.3976852214337828e-5,1.140530845029308e-6,3.2146935135743654e-6,6.782491294950116e-6,2.0745430800727226e-5,1.4453284728367302e-6,2.8933839757722384e-6,1.047839509507739e-5,1.729649207673084e-5
6166,9.177679595467649e-7,2.155575577165157e-6,6.433368167690583e-6,2.409121640068949e-5,1.169270100298833e-6,3.228000151021188e-6,7.121971107523206e-6,2.0603462285566167e-5,1.4730297525108327e-6,2.928166632989092e-6,1.0489855027766666e-5,1.6911218902308553e-5
6167,9.480867592053174e-7,2.2842011715794444e-6,6.305031845476963e-6,2.4032887160654035e-5,1.1973928237775293e-6,3.211577600491197e-6,7.806692558207576e-6,2.0241729064676033e-5,1.4881749402916103e-6,3.124688988657635e-6,1.0246150233172299e-5,1.6315011292927892e-5
6168,9.981924484851874e-7,2.467374634450789e-6,6.2292500507233065e-6,2.4303249897396254e-5,1.25452626209808e-6,3.191550676112983e-6,8.548453065730815e-6,2.0003210248628377e-5,1.5253861744784288e-6,3.482628139383999e-6,1.016942435635111e-5,1.5853468130955054e-5
6169,1.023504243510627e-6,2.5650819781562855e-6,6.065811514335241e-6,2.4051302185439002e-5,1.2799452834567082e-6,3.127690772816881e-6,9.138394112385127e-6,1.950550732156462e-5,1.5602273304748064e-6,3.7543664065439615e-6,1.002850635346612e-5,1.5396570246572232e-5
6170,1.0581913932939754e-6,2.6594455834139503e-6,6.024536295498791e-6,2.423095041631643e-5,1.3134340649168315e-6,3.096881346922192e-6,9.534311755130282e-6,1.9338913231361443e-5,1.5750330101258035e-6,3.9485040691061246e-6,9.809678559173395e-6,1.512691648700698e-5
6171,1.0618488438994605e-6,2.6872326795598663e-6,5.953184104289798e-6,2.4133281475232937e-5,1.3340387723079474e-6,3.08813882005679e-6,9.726289270781402e-6,1.9201383909596162e-5,1.5997697954725308e-6,4.040685733120828e-6,9.781966882899222e-6,1.5027084042232893e-5
6172,1.0739126171406514e-6,2.708600305432733e-6,5.948633348973572e-6,2.4179774480145018e-5,1.3278032934115468e-6,3.062564683169958e-6,9.729708142616584e-6,1.8956978545397892e-5,1.575027827217891e-6,4.09492337559577e-6,9.503759551566896e-6,1.4809292357980891e-5
6173,1.0595591217991892e-6,2.6992549895839414e-6,5.9082072923089386e-6,2.4101182524284215e-5,1.3369155479295037e-6,3.079257583598907e-6,9.757051342855487e-6,1.9041997347069883e-5,1.5731311051888755e-6,4.091603663205881e-6,9.478736595027816e-6,1.4802670122010186e-5
6174,1.0609551540478544e-6,2.6550732787204524e-6,5.992963973372618e-6,2.4197724847117172e-5,1.3205210689253503e-6,3.0994132274070727e-6,9.547518356375495e-6,1.911413888544308e-5,1.5466832957158583e-6,4.0163647274980095e-6,9.401342937222118e-6,1.4832588888262198e-5
6175,1.0628834589813797e-6,2.5872885137448926e-6,6.11683338520632e-6,2.428293901855791e-5,1.3147852773967908e-6,3.132185969719683e-6,9.341948495106335e-6,1.947330514176819e-5,1.5491354292728988e-6,3.901175408983178e-6,9.630250244999335e-6,1.512065525149332e-5
6176,1.0449427878415658e-6,2.513232649848779e-6,6.2380530517668686e-6,2.4415596529061142e-5,1.2913045551617388e-6,3.1876317529323857e-6,8.893171092312131e-6,1.989008186998686e-5,1.5193517406800545e-6,3.717084228772237e-6,9.69019281580982e-6,1.537884233936412e-5
6177,1.0472629030703396e-6,2.5095799868371046e-6,6.513721103004439e-6,2.491030712696471e-5,1.2966542035048302e-6,3.284136216740497e-6,8.340821828632861e-6,2.0781045310025652e-5,1.5123476185576192e-6,3.445140726362141e-6,9.976750880646375e-6,1.5836771229684203e-5
6178,1.025973853389684e-6,2.493810045252641e-6,6.692763902300241e-6,2.5047866818721343e-5,1.283988553775219e-6,3.3285932324516047e-6,7.89423177334718e-6,2.1146527061228284e-5,1.5153376632387892e-6,3.2090266291192144e-6,1.0231349676808475e-5,1.6154588726234055e-5
6179,1.0343254624942965e-6,2.5374460561067196e-6,6.931965943749939e-6,2.5347428007788726e-5,1.2925974658329073e-6,3.375020805034382e-6,7.647827759576804e-6,2.1526834570380103e-5,1.4968062247589237e-6,3.1367681160213445e-6,1.0184770092356084e-5,1.6242902752910438e-5
6180,1.0194299163021123e-6,2.537107867417861e-6,6.957315498613557e-6,2.535194536289758e-5,1.3017803086888492e-6,3.4031354050337116e-6,7.594420559834296e-6,2.1739824901303755e-5,1.5223677658024135e-6,3.0119569646859585e-6,1.0562683148393857e-5,1.6376196198779286e-5
6181,1.028951409714873e-6,2.5654229052855767e-6,7.020375479868064e-6,2.54686093578731e-5,1.2931405661215843e-6,3.3931610807412553e-6,7.58751688240523e-6,2.1669319285167687e-5,1.5116131605225778e-6,3.008920388132853e-6,1.050941099277049e-5,1.635616945104459e-5
6182,1.0157671672951985e-6,2.560975383471531e-6,6.942715939511932e-6,2.5379627431954217e-5,1.3012016690214527e-6,3.4008394485019967e-6,7.669319557050577e-6,2.1738536267592057e-5,1.5308120225881987e-6,2.967513235479812e-6,1.0756651915249761e-5,1.6373495221547425e-5
6183,1.0220436341096573e-6,2.5551820636861542e-6,6.8782026670870175e-6,2.533131518334633e-5,1.2861591641783305e-6,3.3609951973185356e-6,7.7377340718451e-6,2.1485542583644513e-5,1.5118855367688538e-6,3.0009948088402363e-6,1.0547698054215306e-5,1.62832728701602e-5
6184,1.0232620916690557e-6,2.5166753823047775e-6,6.790818151657078e-6,2.521055662642089e-5,1.2825539818814143e-6,3.349872357551332e-6,7.761125502493078e-6,2.139845421131849e-5,1.5255564869550792e-6,2.9700706848497135e-6,1.0712439576039683e-5,1.6298717230448165e-5
6185,9.889918979775689e-7,2.382041960918148e-6,6.5145396977200775e-6,2.459546129933644e-5,1.2519560353356757e-6,3.3003138483009333e-6,7.781401633014946e-6,2.095712093309492e-5,1.5146148833522723e-6,2.9876307308142217e-6,1.0581521341235765e-5,1.6281290670721388e-5
6186,9.763383919273881e-7,2.318023938991239e-6,6.384096939694556e-6,2.4242192342552234e-5,1.2395096681760497e-6,3.2749205213875934e-6,7.797361853667061e-6,2.0693274287428707e-5,1.5286750563737114e-6,2.968887933730551e-6,1.070975051872974e-5,1.631266378648083e-5
6187,9.415310289701849e-7,2.2727435111214987e-6,6.260427284098918e-6,2.4072423144563086e-5,1.2071054642810089e-6,3.210659468394296e-6,7.871619933687023e-6,2.0203432568961356e-5,1.5355719014798774e-6,2.9682846802082697e-6,1.0729810719212622e-5,1.628765294264338e-5
6188,9.418994009389442e-7,2.2423970765300443e-6,6.340686808126376e-6,2.4478226376613634e-5,1.2018156078554504e-6,3.217632914642745e-6,7.714171866817604e-6,2.0506759587458704e-5,1.5092394547738898e-6,3.0063022405951e-6,1.046161687618413e-5,1.6475861759755437e-5
6189,9.375717240508992e-7,2.268540005084495e-6,6.267902127307312e-6,2.4108209327727278e-5,1.2180322515871588e-6,3.2247216667843913e-6,7.862494844053893e-6,2.0295310348698568e-5,1.531372085290627e-6,3.0245643501980345e-6,1.0581788347621816e-5,1.639233288546064e-5
6190,9.680700077248595e-7,2.3734073427923715e-6,6.226637144779121e-6,2.4234604764561406e-5,1.2376033469609723e-6,3.204499827559578e-6,8.275488476135571e-6,2.004950793912868e-5,1.5346156815162792e-6,3.320350539012595e-6,1.0326071106419846e-5,1.603434285307432e-5
6191,9.942121253456043e-7,2.472693163452947e-6,6.100701553273934e-6,2.418755613806112e-5,1.2675187499647755e-6,3.1714962056394024e-6,8.806662974386175e-6,1.9720791218343794e-5,1.5709345730278568e-6,3.577447143036739e-6,1.0293500661103753e-5,1.5727058574196305e-5
6192,1.0412038793715555e-6,2.601360047546653e-6,6.00592564924585e-6,2.416099849087388e-5,1.3014639974578295e-6,3.107763552439264e-6,9.382182366045805e-6,1.9168256923665546e-5,1.595712597111971e-6,3.9244431798281756e-6,9.966406904392336e-6,1.5212429168452205e-5
6193,1.0851836944559285e-6,2.7109089818096026e-6,5.949951861507622e-6,2.4119613741542415e-5,1.3400177672308894e-6,3.063991644348053e-6,9.811006385258343e-6,1.8871273949915324e-5,1.6380691320668833e-6,4.146702101869178e-6,9.820626610616167e-6,1.4962900739918366e-5
6194,1.0960803427444126e-6,2.691064834305581e-6,5.929196392451049e-6,2.382170567347885e-5,1.3335723722922395e-6,3.056398821077812e-6,9.715993635362337e-6,1.8387043702872808e-5,1.6475998321578759e-6,4.311717128458443e-6,9.562739925716454e-6,1.470726063962312e-5
6195,1.1192641360284181e-6,2.758991472983388e-6,5.923624762594847e-6,2.3865020878582777e-5,1.3546664930037744e-6,3.0488864880458235e-6,9.857965772981858e-6,1.829373031641601e-5,1.6772078592363906e-6,4.428511001721479e-6,9.49187548262202e-6,1.463521334886247e-5
6196,1.1151570030780565e-6,2.7592604151166276e-6,5.908306970849824e-6,2.3605686343294534e-5,1.3532387868397215e-6,3.0489276865724333e-6,9.768956859691755e-6,1.8073878798288078e-5,1.699899414228399e-6,4.503905478134506e-6,9.452968727718453e-6,1.4613699135024288e-5
6197,1.1262768975542694e-6,2.781313838823953e-6,5.928027448309789e-6,2.3790674728997315e-5,1.3629647782593656e-6,3.05659463767779e-6,9.813534438886274e-6,1.812459839894597e-5,1.6855867946615441e-6,4.492361232198167e-6,9.406393692206464e-6,1.4539646144298046e-5
6198,1.1135783635081717e-6,2.7029687873117905e-6,5.960847735631191e-6,2.3751004519078064e-5,1.3570076603653974e-6,3.092563955155565e-6,9.656860792964943e-6,1.8210699515787295e-5,1.6935008521809314e-6,4.439006302008707e-6,9.547288739746751e-6,1.4695850990813354e-5
6199,1.11529868102218e-6,2.6361774127128367e-6,6.042711717175393e-6,2.3947967522693594e-5,1.3429237395292922e-6,3.093396817713754e-6,9.594427009684434e-6,1.8342189374013736e-5,1.6689849672223004e-6,4.336766139305763e-6,9.628381738943881e-6,1.4771944191546556e-5
6200,1.0950130708128015e-6,2.6394629593735287e-6,6.09405264995387e-6,2.4567269306629874e-5,1.3378035568769058e-6,3.1215298829830367e-6,9.584914786787677e-6,1.8945905014789454e-5,1.6548562901941678e-6,4.112565404977094e-6,9.964255547558371e-6,1.5085497291162653e-5
6201,1.0925988161429166e-6,2.6526715828562873e-6,6.2797064910821894e-6,2.511654974566193e-5,1.3184856616939603e-6,3.157010873754426e-6,9.21322900453612e-6,1.9491971392719236e-5,1.5954774508004114e-6,3.81337308598263e-6,1.0120010243588209e-5,1.5387671204215712e-5
6202,1.093540962248567e-6,2.6778865396170137e-6,6.492757969010102e-6,2.551443369914276e-5,1.3214359717441016e-6,3.2135159287842826e-6,8.882936711907126e-6,2.0143679192840174e-5,1.574191802870636e-6,3.556078391677185e-6,1.03465898837237e-5,1.576472047970552e-5
6203,1.0667313207299732e-6,2.6473572198660393e-6,6.559693315526316e-6,2.547286941500831e-5,1.3065444784360277e-6,3.244063771149524e-6,8.595717014986443e-6,2.039672131370324e-5,1.5529005120555573e-6,3.4462049440245634e-6,1.0316322011103287e-5,1.582229131865275e-5
6204,1.0696597042669654e-6,2.6714106655807533e-6,6.702596827090359e-6,2.5665877773326967e-5,1.3133752065739674e-6,3.2807752360069918e-6,8.462870218197288e-6,2.080716116517478e-5,1.5519400409483371e-6,3.351378152815221e-6,1.0430590697283103e-5,1.6006335671711823e-5
6205,1.048661413034885e-6,2.6276999632823612e-6,6.673530838246772e-6,2.5529731788122936e-5,1.2944225068847468e-6,3.274937850142907e-6,8.339087466239476e-6,2.0737161714848697e-5,1.5538902826186652e-6,3.2804512378163786e-6,1.0516326357522227e-5,1.6088990774678028e-5
6206,1.0565241422043353e-6,2.6509684931243623e-6,6.717755610497534e-6,2.5639025581581446e-5,1.298685445401837e-6,3.2816097976983455e-6,8.345259878292108e-6,2.0822629563443364e-5,1.5390182163050617e-6,3.306059145281188e-6,1.0381308127664291e-5,1.5920581862030458e-5
6207,1.037140488468462e-6,2.605439567430107e-6,6.617450146016884e-6,2.5430510476232783e-5,1.2958643623899624e-6,3.281705096521104e-6,8.351346784406279e-6,2.08016713115562e-5,1.5473416632037286e-6,3.270152711969742e-6,1.0518195387520577e-5,1.608087487371012e-5
6208,1.0313972473171332e-6,2.5273773125830793e-6,6.553125837953552e-6,2.5305721012198313e-5,1.2656226659887964e-6,3.248091300374262e-6,8.282985300014932e-6,2.0531399296532447e-5,1.5218139568514828e-6,3.329817372528793e-6,1.0284364503107185e-5,1.6076186444897166e-5
6209,9.935305214506897e-7,2.3883864370530735e-6,6.387351106288994e-6,2.4709222651728746e-5,1.2467708348112703e-6,3.2423660395133102e-6,8.155495314734853e-6,2.044323078418856e-5,1.52681831737534e-6,3.2424398350377974e-6,1.0397670953131042e-5,1.618272775569881e-5
6210,9.72466703167374e-7,2.270649960022109e-6,6.255748533994284e-6,2.4117759511093334e-5,1.2046802125532924e-6,3.177541027516686e-6,7.929482811679557e-6,1.985772932198075e-5,1.4754516395674904e-6,3.3001503894082395e-6,9.965017684563665e-6,1.6151627051142274e-5
6211,9.550872229445902e-7,2.2541083692547014e-6,6.256250160980474e-6,2.4301444746096125e-5,1.2012722032854439e-6,3.172733699448251e-6,7.88398545216336e-6,1.992722245961697e-5,1.4950415951214888e-6,3.2269433769624604e-6,1.0180749597038498e-5,1.645287830027406e-5
6212,9.246201175185351e-7,2.174414567131259e-6,6.225084825710143e-6,2.3864811625827937e-5,1.1806841447509505e-6,3.14829825766257e-6,7.661162558909045e-6,1.9626975592831426e-5,1.5055281281099068e-6,3.0243430027195442e-6,1.0376990510461333e-5,1.6536141966142457e-5
6213,9.41502630310229e-7,2.2577178652853776e-6,6.275905833569604e-6,2.4129287217533237e-5,1.198135403747621e-6,3.1980892385257627e-6,7.791410498804117e-6,2.0089149326199226e-5,1.51532994945363e-6,3.0914424740478212e-6,1.0377908202523333e-5,1.6372922737200395e-5
